历史行情.指标排序板块指数 日期:2021-07-19,一 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880715	磷概念	-3.80	1845.33		11323389952	69.68	72.97	72.00	0.32	
880899	钴金属	-1.99	1139.32		43011035136	57.93	64.58	65.29	0.21	
880505	稀缺资源	-0.64	692.50		67048370176	71.57	71.40	66.38	0.21	
880977	BIPV概念	-0.46	1181.44		18206390272	64.54	68.02	68.33	0.21	
880535	稀土永磁	-1.05	853.11		65028321280	68.81	70.99	67.76	0.21	
880534	锂电池	-1.59	2680.19		207578923008	49.59	61.18	65.41	0.17	
880714	氟概念	-2.47	2299.68		20079785984	49.54	59.15	63.26	0.16	
880975	有机硅	-1.80	1503.32		12715188224	55.68	63.32	65.62	0.15	
880974	烟草概念	-2.46	1417.17		4978447872	41.25	53.30	61.36	0.15	
880798	超级电容	-1.58	1545.09		18929416192	61.65	67.41	66.96	0.15	
880587	聚氨酯	-1.37	4358.38		16975983616	65.90	68.58	65.52	0.15	
880910	草甘膦	0.81	1891.12		6138055168	83.81	74.62	67.31	0.14	
880710	种业	6.51	1574.33		7060986368	73.28	66.22	58.61	0.14	
880536	多晶硅	-0.25	2908.66		21527846912	52.98	59.69	61.42	0.13	
880955	乡村振兴	0.22	1201.03		7783157760	88.60	78.39	69.78	0.12	
880584	石墨烯	-2.12	1650.88		35315417088	53.06	62.93	65.03	0.12	
880902	特斯拉	-1.20	3584.74		132547198976	45.38	56.89	61.81	0.11	
880551	涉矿概念	-1.09	1682.35		26327541760	71.38	73.05	68.38	0.11	
880705	氢能源	-0.57	1094.49		47203663872	59.18	64.11	64.42	0.11	
880571	碳纤维	-1.93	2009.49		16041124864	63.33	64.62	59.75	0.11	
880521	黄金概念	-0.30	927.24		24738789376	66.13	63.16	57.43	0.10	
880951	新能源车	-0.71	1541.74		138496622592	46.46	58.59	62.92	0.10	
880922	钛金属	-0.54	1450.12		7708986880	71.37	65.22	60.61	0.09	
880905	超导概念	-0.84	1623.15		5382601216	69.03	67.57	63.26	0.09	
880964	特高压	-0.17	1430.19		18112774144	78.58	74.24	67.74	0.09	
880588	绿色照明	0.34	2383.37		41670807552	58.70	64.08	65.19	0.09	
880544	光伏概念	-0.56	2889.02		134165143552	55.18	63.17	65.14	0.09	
880520	智能电网	-1.18	1883.32		42652884992	53.84	62.39	63.90	0.09	
880701	国资驰援	0.76	1345.17		23768494080	73.34	71.21	69.10	0.08	
880971	降解塑料	-1.31	1200.22		17459208192	65.67	67.19	63.94	0.08	
880600	油气改革	-1.85	1104.78		5373006848	60.07	59.15	55.47	0.08	
880945	OLED概念	-0.25	1531.27		53549477888	58.64	64.42	64.53	0.07	
880583	充电桩	-0.82	2876.96		50508144640	47.63	59.43	62.86	0.07	
880909	燃料电池	-0.18	1704.75		46535446528	54.78	60.23	61.20	0.07	
880928	抗流感	1.97	1957.37		26518337536	79.97	65.31	58.21	0.07	
880558	节能	-0.53	2323.60		18451912704	64.71	67.39	64.49	0.06	
880523	黄河三角	-0.43	1659.37		21372944384	60.66	62.33	59.68	0.06	
880800	氮化镓	-0.29	1401.17		27626901504	46.40	57.25	61.65	0.06	
880542	水利建设	-0.38	1036.07		3726825728	73.27	69.47	60.96	0.06	
880938	污水处理	-1.23	901.31		25242959872	54.96	61.75	61.46	0.06	
880965	超清视频	0.22	1947.51		34907783168	57.86	58.68	58.31	0.06	
880926	垃圾分类	-0.95	964.62		15384145920	59.32	63.24	60.82	0.06	
880797	虫害防治	1.74	1217.29		2479528960	70.48	63.11	58.32	0.06	
880925	特钢	-2.01	1572.93		6845001728	59.61	60.15	58.90	0.05	
880582	风能	-1.22	1676.46		41871929344	55.21	61.74	60.95	0.05	
880796	医废处理	-0.81	1037.15		3065726720	55.50	60.31	59.44	0.05	
880557	生物疫苗	1.72	4583.77		29529053184	77.61	62.77	55.99	0.05	
880513	海峡西岸	1.43	1606.02		22253584384	63.48	59.64	57.45	0.05	
880969	无线耳机	1.10	1952.40		54419951616	43.56	52.21	56.97	0.05	
880581	空气治理	-0.18	2264.91		10846364672	63.89	62.60	60.73	0.05	
880901	信息安全	1.60	2067.24		33728274432	74.16	68.05	62.77	0.05	
880952	芯片	-0.26	1734.23		125858209792	45.50	55.82	60.08	0.04	
880575	地热能	-1.02	1453.59		2480342272	47.18	56.91	59.44	0.04	
880577	安防服务	0.24	4984.57		28134584320	63.99	61.88	60.52	0.04	
880537	核电核能	-0.54	845.15		29279666176	61.61	61.30	57.70	0.04	
880957	工业互联	1.71	1553.87		36185493504	64.79	62.04	58.67	0.04	
880503	皖江区域	0.17	1425.42		24663896064	66.43	61.75	58.88	0.04	
