历史行情.指标排序板块指数 日期:2021-07-30,五 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880535	稀土永磁	3.92	954.70		80743571456	71.01	70.74	69.34	0.33	
880800	氮化镓	3.31	1706.51		57749082112	80.38	76.16	72.88	0.27	
880505	稀缺资源	1.56	742.74		64395255808	66.38	67.83	66.45	0.27	
880715	磷概念	-2.38	1799.35		7632248832	43.51	53.78	59.66	0.27	
880714	氟概念	0.56	2557.18		24580454400	70.20	67.98	67.68	0.25	
880716	光刻机	3.97	2320.32		39655460864	80.55	75.21	70.59	0.22	
880588	绿色照明	1.85	2718.63		68583157760	75.61	73.69	71.73	0.22	
880899	钴金属	-0.41	1171.27		40686272512	52.98	58.10	60.81	0.19	
880534	锂电池	1.06	2879.50		247193321472	63.36	63.70	65.42	0.18	
880975	有机硅	-0.74	1599.36		12762264576	56.08	60.85	63.80	0.17	
880710	种业	2.76	1641.83		6984673792	70.80	66.25	60.86	0.16	
880952	芯片	1.64	1948.19		229984665600	77.80	73.03	69.72	0.16	
880544	光伏概念	2.22	3151.98		198396624896	69.00	67.71	67.40	0.16	
880945	OLED概念	2.26	1668.56		83814277120	75.31	72.39	69.76	0.16	
880583	充电桩	3.58	3141.23		75653480448	69.48	67.16	66.44	0.15	
880551	涉矿概念	2.45	1752.48		28475508736	68.44	67.76	66.53	0.15	
880964	特高压	3.69	1530.33		26297122816	74.13	72.21	69.40	0.15	
880520	智能电网	3.78	1985.47		59575099392	64.72	63.45	63.66	0.15	
880925	特钢	2.91	1697.33		8137217024	65.63	64.25	62.46	0.14	
880910	草甘膦	-1.26	1905.36		4090523904	51.67	57.91	59.94	0.14	
880584	石墨烯	1.51	1709.64		41669353472	60.57	61.08	62.66	0.14	
880922	钛金属	0.49	1446.53		5834255360	50.03	53.95	55.54	0.14	
880582	风能	3.61	1802.28		65204600832	74.38	70.88	67.46	0.13	
