历史行情.指标排序板块指数 日期:2021-08-02,一 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880535	稀土永磁	-0.01	954.61		89192292352	70.97	70.72	69.32	0.28	
880714	氟概念	3.21	2639.37		26671882240	76.84	71.82	69.91	0.25	
880715	磷概念	1.25	1821.91		6602227712	47.66	55.57	60.60	0.24	
880505	稀缺资源	1.24	751.96		77040689152	69.74	69.63	67.52	0.23	
880716	光刻机	0.96	2342.48		37162041344	81.79	76.18	71.29	0.21	
880800	氮化镓	-1.84	1675.12		55791415296	70.87	70.90	69.86	0.19	
880588	绿色照明	0.06	2720.27		68153516032	75.74	73.77	71.78	0.18	
880910	草甘膦	3.64	1974.78		5321317376	65.34	65.08	64.06	0.17	
880534	锂电池	1.98	2936.62		285434970112	68.56	66.54	67.02	0.16	
880583	充电桩	3.10	3238.53		84102914048	75.46	71.37	69.24	0.16	
880899	钴金属	2.09	1195.72		46815682560	60.20	61.63	62.91	0.16	
880544	光伏概念	1.73	3206.58		209445224448	73.03	70.25	69.00	0.16	
880710	种业	2.59	1684.28		8011408384	76.25	70.05	63.48	0.15	
880584	石墨烯	3.22	1764.76		45070876672	70.02	66.75	66.06	0.15	
880964	特高压	1.33	1550.71		26825984000	77.18	74.35	70.89	0.15	
880551	涉矿概念	2.68	1799.51		36287733760	75.74	72.55	69.65	0.15	
880730	储能	2.84	1144.00		152727584768	100.00	100.00	100.00	0.15	
880520	智能电网	1.74	2020.09		61437067264	69.24	66.35	65.45	0.14	
880975	有机硅	-0.33	1594.15		13587678208	54.53	60.02	63.32	0.14	
880571	碳纤维	5.16	2155.03		17376505856	69.61	66.79	63.43	0.14	
880955	乡村振兴	3.30	1210.15		6551905792	59.79	59.89	60.40	0.14	
880922	钛金属	2.32	1480.05		6182303232	59.11	58.55	58.04	0.14	
880507	国防军工	3.77	1679.52		152269422592	71.48	67.01	63.68	0.13	
880582	风能	0.77	1816.13		66486935552	76.29	72.27	68.43	0.13	
880945	OLED概念	0.10	1670.31		88491433984	75.59	72.56	69.87	0.13	
880943	量子科技	2.96	1127.13		22784219136	73.25	68.62	64.42	0.13	
880909	燃料电池	3.26	1873.66		73866461184	73.42	69.07	66.54	0.13	
880951	新能源车	2.47	1672.40		186380238848	69.68	66.08	65.59	0.13	
880952	芯片	0.18	1951.67		236276088832	78.22	73.30	69.89	0.13	
880560	高端装备	4.93	1661.40		88809676800	73.54	68.66	63.97	0.12	
880798	超级电容	2.87	1606.65		22021058560	63.59	62.20	62.99	0.12	
880727	盐湖提锂	7.36	1050.04		58923622400	85.81	82.94	81.49	0.12	
880957	工业互联	5.40	1668.68		45610590208	72.01	67.66	63.74	0.11	
880925	特钢	-1.60	1670.09		8898802688	58.18	59.92	59.94	0.11	
880950	军民融合	4.30	1118.30		102236119040	69.42	64.71	61.37	0.11	
880569	3D打印	4.15	2456.39		17369888768	73.53	68.75	65.34	0.11	
880705	氢能源	1.68	1136.95		59519692800	63.19	61.77	62.29	0.11	
880902	特斯拉	1.91	3814.38		175075131392	65.63	62.64	63.21	0.10	
880799	数据中心	1.66	974.06		35478765568	76.92	72.09	67.31	0.10	
880521	黄金概念	1.49	963.06		31057514496	62.91	61.96	59.12	0.10	
880558	节能	2.21	2454.02		20330598400	70.46	67.89	65.93	0.10	
880542	水利建设	2.48	1101.22		9485350912	78.01	74.07	68.64	0.10	
880901	信息安全	2.84	2059.83		35386748928	63.62	59.86	58.31	0.10	
880536	多晶硅	1.24	3059.92		30888390656	57.95	59.35	60.79	0.09	
880701	国资驰援	2.24	1385.54		18019446784	63.71	62.74	63.75	0.09	
880587	聚氨酯	3.68	4313.41		17566619648	58.81	57.00	57.82	0.09	
880506	5G概念	2.33	1930.02		103746125824	77.29	70.65	66.37	0.09	
880581	空气治理	3.26	2342.00		13859653632	65.96	62.01	60.50	0.09	
880939	无人机	4.15	714.10		44786331648	65.29	59.88	57.21	0.09	
880905	超导概念	2.46	1635.68		7013700608	62.16	58.99	58.14	0.08	
880713	ETC概念	1.88	1353.10		12386249728	66.23	63.46	62.93	0.08	
880977	BIPV概念	1.23	1217.46		20915347456	60.19	60.38	62.24	0.08	
880731	新材料	1.92	1046.36		132222918656	100.00	100.00	100.00	0.08	
880503	皖江区域	1.61	1474.56		34028783616	65.12	60.88	58.99	0.07	
880729	CRO概念	3.28	1081.48		12970108928	88.04	88.31	88.48	0.07	
880797	虫害防治	4.08	1243.43		2782356736	68.79	62.90	59.17	0.07	
880525	铁路基建	1.19	1233.86		30810814464	68.28	63.62	60.14	0.07	
880711	操作系统	2.39	1125.04		24787034112	60.41	56.96	57.07	0.06	
880971	降解塑料	2.37	1214.29		17689524224	62.26	59.61	59.33	0.06	
880547	电子支付	1.63	2279.90		19017832448	69.94	64.54	61.67	0.06	
880944	无人驾驶	4.46	1688.70		58310471680	68.02	61.49	59.91	0.06	
880537	核电核能	0.41	867.04		42601369600	65.65	62.26	59.59	0.06	
880926	垃圾分类	2.19	973.25		17134121984	59.02	56.94	56.83	0.05	
880911	雄安新区	2.26	1637.47		46324088832	63.76	59.24	57.87	0.05	
880546	卫星导航	2.29	2282.91		31982045184	66.08	61.22	59.41	0.05	
880531	武汉规划	1.98	1259.66		17465145344	67.02	61.55	58.89	0.05	
880963	华为概念	2.39	2360.54		195429531648	68.13	62.57	61.09	0.05	
880938	污水处理	1.65	906.24		30980519936	57.82	56.16	56.92	0.05	
880707	透明工厂	5.21	1079.23		5107613696	69.66	62.47	59.70	0.04	
880967	数字货币	1.19	1274.26		15211194368	63.99	59.34	58.14	0.04	
880930	汽车电子	0.84	1930.16		80401219584	71.53	64.46	61.42	0.04	
880719	地摊经济	3.47	1320.46		10974151680	56.54	52.57	53.37	0.04	
880533	物联网	1.11	1621.14		101359599616	63.66	59.99	59.83	0.04	
880600	油气改革	4.46	1103.88		5371127296	57.88	54.84	53.47	0.04	
880545	云计算	2.86	2441.90		55708286976	63.84	58.34	56.79	0.04	
880974	烟草概念	1.64	1462.42		4421921280	51.50	54.09	59.18	0.04	
880586	土地流转	0.87	1355.71		11876505600	49.00	50.34	52.79	0.04	
880523	黄河三角	3.10	1646.28		25438128128	59.06	55.10	54.63	0.04	
880904	智能机器	3.06	3222.24		61713125376	65.68	60.46	59.64	0.04	
880577	安防服务	1.65	4905.52		30896025600	49.74	50.53	53.16	0.03	
880568	生物质能	1.32	1316.82		10333285376	54.96	52.20	52.13	0.03	
880524	含可转债	2.30	1656.51		140854427648	62.50	57.61	56.69	0.03	
880928	抗流感	1.34	1926.35		32775362560	60.61	55.26	53.42	0.03	
880954	大数据	2.69	1217.66		74517438464	55.91	53.13	53.55	0.03	
880916	国产软件	3.58	1962.62		34375819264	62.00	55.46	54.73	0.02	
880795	口罩防护	4.00	1624.93		63219007488	67.43	60.11	58.48	0.02	
880580	智能交通	2.64	3256.19		22918381568	54.93	53.16	53.43	0.02	
880969	无线耳机	1.31	2026.04		80443162624	62.77	58.43	58.66	0.02	
880968	胎压监测	1.60	1594.02		5001251328	61.17	56.50	55.62	0.02	
880965	超清视频	-0.34	1963.27		46013526016	50.13	53.05	55.28	0.02	
880519	碳交易	1.64	1281.77		30184347648	50.27	47.62	49.25	0.02	
880796	医废处理	3.56	1013.11		3442569984	53.90	51.14	52.11	0.02	
880949	智慧城市	2.09	809.29		44841156608	54.54	52.08	52.97	0.02	
880940	PPP模式	1.93	440.24		33879975936	56.84	52.45	51.51	0.02	
880720	字节跳动	2.18	761.27		12240268288	60.00	53.91	51.32	0.02	
880575	地热能	3.00	1458.13		3399863040	60.28	56.14	56.57	0.02	
880709	人造肉	3.25	1212.67		5591735296	61.20	52.73	47.24	0.01	
880725	MiniLED	-0.30	992.78		43773030400	60.12	59.31	58.85	0.01	
880970	分拆预期	2.81	1495.67		95998345216	58.85	53.60	53.06	0.01	
880942	虚拟现实	0.90	827.23		50484494336	58.12	54.66	55.04	0.01	
880549	可燃冰	2.05	1253.47		6012137984	55.96	52.86	52.41	0.01	
880592	互联金融	2.71	2041.94		20238915584	53.61	50.20	50.45	0.01	
880722	鸿蒙概念	0.15	1028.24		17301889024	52.74	49.37	48.68	0.01	
880540	创投概念	1.91	1414.85		62873444352	54.96	51.33	51.77	0.01	
880589	智能穿戴	1.21	2229.12		60433588224	60.46	56.05	55.79	0.01	
880921	阿里概念	1.53	1132.91		28824901632	54.61	49.64	48.08	0.01	
880595	民营银行	4.96	1944.29		31844536320	65.83	55.88	50.42	0.01	
880553	页岩气	1.60	1189.47		9589672960	58.15	52.56	51.24	0.01	
880923	赛马概念	0.67	676.50		2838843136	56.84	50.05	47.43	0.01	
880574	苹果概念	2.57	3626.86		70193135616	64.24	58.00	56.98	0.01	
880728	航运概念	2.49	984.36		10719425536	65.53	61.30	59.26	0.01	
880530	三网融合	2.28	868.74		9631686656	52.53	48.02	48.36	0.01	
880557	生物疫苗	1.08	4400.91		34958053376	54.85	50.32	49.59	0.01	
880585	风沙治理	2.11	1047.75		1348472064	40.71	42.01	47.41	0.00	
880594	一带一路	2.50	1741.90		120077271040	62.88	55.96	54.02	0.00	
880726	MCU芯片	-2.11	1002.97		40724217856	49.45	50.63	51.02	0.00	
880734	工业气体								0.00	
880733	人脑工程								0.00	
880732	三板精选								0.00	
880948	人工智能	1.66	1307.55		58629844992	59.21	53.85	53.60	-0.00	
880919	粤港澳	2.08	1510.24		12159390720	58.48	53.52	53.04	-0.00	
880962	百度概念	2.64	1176.06		10796984320	55.43	50.85	52.35	-0.00	
880976	新冠检测	1.75	924.90		27886434304	65.64	56.04	51.86	-0.01	
880946	区块链	2.25	821.67		73090711552	54.04	48.23	48.08	-0.01	
880920	免疫治疗	0.56	1545.85		11281498112	59.51	54.46	53.57	-0.01	
880794	远程办公	1.92	1139.42		8920873984	49.15	45.43	47.22	-0.01	
880917	央企改革	1.28	1792.86		105110331392	51.01	46.49	48.31	-0.01	
880906	智能家居	1.98	2432.34		39380176896	47.42	44.41	45.70	-0.02	
880516	ST板块	0.27	1159.00		6914874368	39.95	44.84	53.98	-0.02	
880966	消费电子	1.52	1610.07		45522186240	54.91	50.96	52.45	-0.02	
880932	农村金融	2.58	905.09		8494865408	47.45	43.17	43.29	-0.02	
880961	小米概念	0.77	1702.56		42413834240	51.38	48.13	49.82	-0.02	
880912	电商概念	0.90	1397.31		9399177216	47.06	44.40	46.22	-0.02	
880501	含H股	1.86	1463.85		157173612544	54.19	46.29	45.41	-0.02	
880724	地下管网	1.48	972.19		4705533440	51.92	44.52	41.12	-0.03	
880563	食品安全	1.95	2506.16		8049860608	61.47	47.88	44.95	-0.03	
