历史行情.指标排序板块指数 日期:2021-07-29,四 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880535	稀土永磁	6.43	918.68		71082180608	63.01	66.10	66.37	0.29	
880715	磷概念	4.15	1843.23		7034825728	49.92	57.95	62.43	0.27	
880505	稀缺资源	4.96	731.34		62559858688	62.03	65.53	65.08	0.26	
880714	氟概念	5.96	2542.87		24205946880	68.91	67.27	67.28	0.24	
880800	氮化镓	7.58	1651.79		56759209984	75.63	72.96	70.77	0.23	
880899	钴金属	4.98	1176.09		41876017152	54.60	59.08	61.47	0.20	
880588	绿色照明	5.98	2669.16		66834026496	71.79	71.32	70.20	0.20	
880975	有机硅	4.24	1611.21		11578869760	59.27	62.66	64.87	0.19	
880716	光刻机	8.71	2231.70		32784183296	74.86	70.89	67.53	0.17	
880534	锂电池	6.26	2849.29		227107602432	60.48	62.14	64.55	0.16	
880710	种业	5.23	1597.69		7307437056	63.56	61.61	57.85	0.15	
880910	草甘膦	3.58	1929.75		4889434112	58.42	62.01	62.34	0.14	
880952	芯片	5.91	1916.74		222213242880	74.04	70.56	68.20	0.13	
880584	石墨烯	4.85	1684.13		40806686720	55.11	58.04	60.92	0.13	
880945	OLED概念	5.44	1631.67		80936886272	69.28	68.46	67.29	0.13	
880551	涉矿概念	4.11	1710.63		26131361792	59.38	62.41	63.32	0.12	
880544	光伏概念	6.09	3083.51		178788155392	63.27	64.20	65.25	0.12	
880583	充电桩	6.56	3032.76		63258488832	60.54	61.35	62.82	0.12	
880964	特高压	4.15	1475.91		20322205696	63.17	65.08	64.76	0.12	
880521	黄金概念	3.42	944.32		26751438848	54.22	57.26	56.47	0.11	
880955	乡村振兴	4.61	1180.17		6258897408	50.42	55.05	57.70	0.11	
880925	特钢	4.29	1649.27		6350738432	57.65	59.52	59.58	0.11	
880520	智能电网	4.47	1913.08		47783784448	52.58	56.24	59.45	0.10	
880922	钛金属	3.04	1439.45		5755675136	48.00	52.94	55.00	0.10	
880951	新能源车	5.71	1609.51		153663143936	58.46	59.51	61.85	0.10	
880536	多晶硅	5.59	3069.66		29297539072	60.14	60.92	61.80	0.10	
880943	量子科技	3.63	1078.22		19262076928	56.82	58.30	58.08	0.09	
880701	国资驰援	4.51	1348.81		18060384256	52.82	56.73	60.45	0.09	
880705	氢能源	4.90	1114.91		49025220608	55.55	57.64	60.00	0.09	
880582	风能	4.51	1739.50		53860036608	63.13	63.21	62.44	0.09	
880713	ETC概念	3.13	1322.45		11953125376	55.57	58.00	60.10	0.09	
880798	超级电容	3.90	1532.41		18867587072	46.88	53.34	58.19	0.09	
880571	碳纤维	4.87	2076.61		14312184832	60.45	61.26	59.79	0.09	
880902	特斯拉	5.46	3713.76		137856401408	56.94	57.93	60.64	0.09	
880587	聚氨酯	5.39	4189.30		16262011904	47.68	50.95	54.64	0.08	
880558	节能	3.53	2363.05		18559070208	55.43	58.50	60.29	0.08	
880507	国防军工	4.15	1605.23		119708368896	55.40	57.28	57.88	0.08	
880909	燃料电池	4.89	1760.24		54321668096	56.34	57.87	59.45	0.08	
880799	数据中心	3.66	935.26		28642238464	61.27	61.51	60.59	0.08	
880506	5G概念	4.04	1879.11		99754827776	67.10	64.28	62.69	0.07	
880977	BIPV概念	4.90	1173.11		20938694656	48.60	53.95	58.50	0.07	
880730	储能	6.93	1064.58		100493434880	100.00	100.00	100.00	0.07	
880569	3D打印	3.52	2343.46		14239799296	55.58	57.85	58.83	0.06	
880901	信息安全	2.62	2000.40		29877934080	48.31	52.09	54.17	0.06	
880547	电子支付	3.19	2235.59		18495369216	59.41	58.41	58.35	0.06	
880542	水利建设	0.84	1044.48		5935781376	49.94	56.94	57.39	0.06	
880957	工业互联	3.25	1600.92		35926704128	60.00	60.29	59.15	0.05	
880950	军民融合	3.63	1067.36		75113357312	51.12	53.58	54.72	0.05	
880581	空气治理	3.11	2247.96		10377036800	47.53	51.10	54.15	0.05	
880729	CRO概念	1.84	1057.60		12023954432	100.00	100.00	100.00	0.05	
880560	高端装备	3.27	1566.37		58793209856	53.03	55.35	55.33	0.05	
880967	数字货币	3.42	1246.37		15533778944	52.36	52.78	54.75	0.05	
880731	新材料	4.25	1014.65		112674152448	100.00	100.00	100.00	0.04	
880586	土地流转	3.09	1337.53		9752117248	41.61	46.28	50.46	0.04	
880905	超导概念	3.68	1565.52		5522236416	44.72	48.78	52.07	0.04	
880971	降解塑料	3.23	1182.44		15601979392	48.80	51.93	55.04	0.04	
880926	垃圾分类	2.66	943.59		14065116160	41.79	46.83	50.86	0.04	
880938	污水处理	2.16	884.03		22643292160	41.59	47.01	51.71	0.04	
880711	操作系统	2.08	1081.51		19174688768	40.21	46.47	51.73	0.03	
880930	汽车电子	4.24	1885.85		73711689728	62.98	59.20	58.48	0.03	
880797	虫害防治	2.82	1200.69		1965903744	51.30	52.25	53.03	0.03	
880726	MCU芯片	6.55	1028.67		39708352512	68.84	66.76	65.76	0.03	
880525	铁路基建	2.26	1199.09		24307228672	52.71	53.65	53.74	0.03	
880546	卫星导航	3.97	2223.21		28698963968	53.91	54.10	55.46	0.03	
880533	物联网	3.15	1589.98		92626083840	52.89	54.08	56.70	0.03	
880974	烟草概念	2.03	1434.80		4328266752	42.59	50.35	57.33	0.03	
880963	华为概念	4.08	2282.63		172185976832	53.16	53.37	56.02	0.02	
880523	黄河三角	3.40	1604.18		24667418624	44.50	46.57	49.96	0.02	
880600	油气改革	2.23	1071.60		3772156416	42.71	46.94	49.32	0.02	
880503	皖江区域	4.30	1424.25		28569577472	52.44	52.68	53.69	0.02	
880725	MiniLED	4.80	999.42		48241819648	67.85	65.74	64.73	0.02	
880965	超清视频	3.55	1979.13		44090228736	55.52	56.07	56.96	0.02	
880969	无线耳机	5.13	1982.43		70429720576	54.42	53.88	56.28	0.02	
880939	无人机	4.07	683.16		35046596608	47.18	48.75	50.83	0.01	
880537	核电核能	1.80	837.04		30048851968	44.77	49.15	51.71	0.01	
880911	雄安新区	2.60	1577.08		36941017088	44.04	46.73	50.24	0.01	
880545	云计算	2.16	2361.01		46282256384	43.79	47.39	50.98	0.01	
880531	武汉规划	1.99	1225.62		14517829632	47.56	50.02	52.58	0.01	
880727	盐湖提锂	4.96	947.89		27952312320	59.45	57.13	56.04	0.01	
880549	可燃冰	1.26	1228.10		4506359296	38.99	44.21	48.24	0.01	
880944	无人驾驶	4.21	1585.17		44950405120	47.35	48.86	52.82	0.00	
880577	安防服务	3.34	4854.67		29542076416	43.26	47.42	51.66	0.00	
880568	生物质能	1.95	1287.52		8581359104	37.05	41.77	46.54	0.00	
880942	虚拟现实	3.68	815.08		52676567040	50.01	50.04	52.60	0.00	
880516	ST板块	1.38	1152.52		6542455296	33.24	41.74	52.67	0.00	
880734	工业气体								0.00	
880733	人脑工程								0.00	
880732	三板精选								0.00	
