历史行情.指标排序板块指数 日期:2021-07-20,二 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880715	磷概念	3.23	1904.91		9546579968	75.06	75.88	73.94	0.32	
880899	钴金属	0.67	1146.97		32990564352	60.44	65.71	66.04	0.22	
880505	稀缺资源	0.46	695.70		48959705088	73.09	72.14	66.84	0.21	
880535	稀土永磁	0.94	861.11		51706998784	71.72	72.41	68.66	0.20	
880974	烟草概念	4.81	1485.38		3897422336	55.48	60.75	65.52	0.20	
880977	BIPV概念	-0.32	1177.63		14332317696	61.75	66.68	67.57	0.19	
880534	锂电池	1.30	2715.07		164104257536	55.20	63.50	66.61	0.18	
880798	超级电容	2.64	1585.94		18379327488	72.21	72.12	69.59	0.17	
880975	有机硅	1.18	1521.09		10913880064	60.57	65.31	66.63	0.15	
880714	氟概念	1.19	2326.96		14003714048	53.86	60.97	64.20	0.15	
880536	多晶硅	0.75	2930.57		19352891392	56.51	61.15	62.15	0.14	
880910	草甘膦	1.20	1913.81		5037673472	86.36	76.67	68.73	0.13	
880902	特斯拉	1.01	3620.79		95777325056	50.36	59.00	62.87	0.12	
880587	聚氨酯	-1.88	4276.33		16733146112	50.92	60.59	61.52	0.12	
880588	绿色照明	3.08	2456.74		41867661312	73.17	70.70	68.72	0.12	
880584	石墨烯	0.59	1660.55		27363084288	56.55	64.34	65.78	0.12	
880551	涉矿概念	0.27	1686.88		19450910720	72.78	73.71	68.78	0.11	
880705	氢能源	1.21	1107.69		44718448640	65.62	67.00	65.96	0.11	
880701	国资驰援	1.65	1367.40		21580564480	80.10	74.76	71.11	0.10	
880951	新能源车	1.08	1558.39		112892551168	53.27	61.22	64.18	0.10	
880905	超导概念	1.42	1646.15		5163574272	74.69	70.91	65.39	0.10	
880544	光伏概念	1.12	2921.38		120764301312	62.14	66.05	66.60	0.10	
880520	智能电网	0.84	1899.13		35000754176	59.11	64.54	65.01	0.10	
880800	氮化镓	2.88	1441.46		31001618432	61.19	62.94	64.37	0.09	
880571	碳纤维	-0.51	1999.15		13127465984	58.14	61.88	58.51	0.09	
880922	钛金属	0.55	1458.14		6271469056	73.21	66.31	61.25	0.09	
880964	特高压	0.39	1435.77		14473092096	80.55	75.32	68.40	0.09	
880955	乡村振兴	-0.16	1199.14		7543436288	86.16	77.40	69.33	0.09	
880521	黄金概念	-0.57	921.97		20042657792	60.15	60.44	56.25	0.09	
880583	充电桩	1.37	2916.24		44378869760	57.61	63.35	64.78	0.08	
880710	种业	-2.58	1533.65		4653177344	57.95	57.72	54.30	0.08	
880945	OLED概念	0.47	1538.50		47311204352	62.96	65.93	65.26	0.07	
880558	节能	0.61	2337.79		17140756480	70.13	69.66	65.66	0.07	
880952	芯片	1.56	1761.35		117197463552	56.73	59.92	62.01	0.06	
880971	降解塑料	-0.97	1188.59		14122798080	53.68	60.81	60.92	0.06	
880969	无线耳机	0.55	1963.06		41668628480	46.80	53.51	57.59	0.06	
880965	超清视频	0.91	1965.27		31301111808	66.45	62.20	59.98	0.06	
880909	燃料电池	0.70	1716.69		44578213888	61.01	62.65	62.37	0.06	
880713	ETC概念	2.13	1319.39		10159781888	70.26	65.79	64.36	0.06	
880926	垃圾分类	0.62	970.56		12511367168	64.62	65.76	62.23	0.06	
880928	抗流感	0.70	1971.05		23088441344	82.32	67.28	59.34	0.06	
880506	5G概念	0.97	1835.65		55977418752	66.25	64.00	62.35	0.05	
880925	特钢	-0.23	1569.32		5264773632	57.98	59.30	58.47	0.05	
880901	信息安全	-0.94	2047.77		28913625088	65.34	63.95	60.72	0.05	
880557	生物疫苗	0.57	4609.68		27943892992	79.89	64.47	56.90	0.05	
880523	黄河三角	-0.82	1645.77		21240084480	49.37	57.03	57.23	0.05	
880938	污水处理	-0.00	901.29		20463296512	54.93	61.73	61.45	0.05	
880542	水利建设	0.31	1039.24		3072272896	75.76	70.93	61.89	0.05	
880943	量子科技	0.22	1068.17		9795856384	70.69	65.66	60.83	0.05	
880582	风能	0.22	1680.19		36206137344	57.48	62.66	61.41	0.05	
880577	安防服务	-0.01	4983.93		23818229760	63.82	61.81	60.49	0.05	
880600	油气改革	-1.19	1091.59		4376671232	50.76	54.33	53.22	0.05	
880799	数据中心	-0.15	924.75		24757008384	73.40	68.35	63.00	0.04	
880711	操作系统	-0.39	1129.72		19295905792	65.69	63.39	61.51	0.04	
880957	工业互联	0.30	1558.49		30948808704	66.63	62.99	59.16	0.04	
880575	地热能	0.29	1457.82		1992248320	50.74	58.35	60.13	0.04	
880716	光刻机	1.21	1967.38		11873122304	48.87	54.99	57.91	0.04	
880581	空气治理	0.25	2270.62		10597976064	65.92	63.53	61.22	0.04	
880537	核电核能	0.02	845.34		26918739968	61.87	61.42	57.76	0.04	
880524	含可转债	0.40	1637.94		83739164672	52.78	56.62	57.55	0.04	
880796	医废处理	-0.51	1031.86		2439564544	50.56	57.58	58.00	0.03	
880569	3D打印	0.99	2324.04		9541581824	73.22	66.44	62.68	0.03	
880513	海峡西岸	-0.68	1595.15		19112056832	56.58	56.15	55.66	0.03	
880560	高端装备	1.06	1552.89		49788674048	69.75	63.67	57.96	0.03	
880580	智能交通	0.34	3269.64		14124523520	67.10	60.90	57.82	0.03	
880970	分拆预期	0.34	1512.99		61546512384	62.42	59.19	57.47	0.03	
