历史行情.指标排序板块指数 日期:2021-07-22,四 指标:RSI(6,12,24)   EXTRS20(20)   
代码   	名称	 涨幅%	 收盘	成交量	总金额	RSI1	RSI2	RSI3	EXTRS20	
880524	含可转债	0.39	1671.83		119489527808	72.05	66.12	62.50	0.04	
880557	生物疫苗	-3.33	4550.58		36311027712	53.66	54.89	53.42	0.04	
880948	人工智能	0.69	1333.93		48383127552	66.02	60.00	58.46	0.04	
880912	电商概念	-0.45	1451.62		9522545664	49.53	53.85	54.13	0.04	
880592	互联金融	1.33	2116.79		18225881088	72.69	64.74	59.62	0.04	
880537	核电核能	1.04	859.30		32706250752	77.23	69.62	62.28	0.04	
880949	智慧城市	0.42	839.40		43599192064	80.49	69.93	63.55	0.04	
880794	远程办公	-0.02	1213.32		8612499456	68.36	61.65	57.95	0.04	
880930	汽车电子	0.42	1866.95		64483590144	62.58	58.97	58.75	0.04	
880525	铁路基建	1.47	1216.47		27090360320	75.79	67.50	61.00	0.03	
880720	字节跳动	0.58	771.23		10744963072	64.58	58.21	53.74	0.03	
880921	阿里概念	0.51	1174.29		22835103744	68.31	60.32	54.51	0.03	
880920	免疫治疗	-2.87	1584.40		11604262912	62.31	59.40	57.67	0.03	
880795	口罩防护	0.59	1609.58		49783672832	60.85	58.87	59.70	0.03	
880540	创投概念	0.83	1454.06		59641483264	68.82	63.67	60.27	0.03	
880968	胎压监测	-0.33	1606.60		3763984640	66.72	61.69	59.09	0.03	
880916	国产软件	-0.77	1979.25		29402658816	55.17	56.35	57.06	0.03	
880942	虚拟现实	1.36	843.49		62966784000	73.93	64.41	61.11	0.03	
880589	智能穿戴	1.58	2256.08		66996903936	70.93	62.87	60.09	0.03	
880722	鸿蒙概念	0.92	1074.05		16379992064	62.68	56.48	53.74	0.03	
880963	华为概念	0.67	2324.90		171090362368	66.93	63.38	62.50	0.03	
880919	粤港澳	1.24	1535.52		9256662016	67.28	61.89	59.12	0.03	
880522	成渝特区	-0.31	2544.71		65612038144	64.25	57.34	54.64	0.03	
880568	生物质能	0.51	1342.29		9617156096	69.86	64.02	58.81	0.03	
880504	长株潭	-0.15	1655.49		19936579584	57.25	55.01	55.75	0.03	
880970	分拆预期	-0.63	1533.93		97010466816	66.44	62.67	59.68	0.03	
880911	雄安新区	0.67	1635.79		45786808320	74.97	67.04	62.76	0.03	
880549	可燃冰	2.38	1279.31		6424144896	69.35	62.18	57.36	0.03	
880513	海峡西岸	-1.35	1590.82		28617504768	50.91	53.46	54.35	0.02	
880717	C2M概念	-0.88	1556.86		8567310848	58.52	54.92	54.31	0.02	
880531	武汉规划	0.71	1251.94		15675810816	74.39	65.41	60.65	0.02	
880519	碳交易	0.75	1345.83		33924384768	63.32	60.49	58.42	0.02	
880944	无人驾驶	0.65	1646.44		47105859584	61.93	59.28	60.01	0.02	
880546	卫星导航	-0.40	2240.87		26272018432	65.31	60.18	59.08	0.01	
880927	抗癌	-4.06	2475.40		33152163840	50.61	51.73	51.90	0.01	
880502	含B股	-0.36	1486.61		16784360448	45.24	50.89	53.89	0.01	
880932	农村金融	-0.31	947.14		9588466688	50.90	52.24	50.81	0.01	
880940	PPP模式	0.62	448.94		34445021184	69.13	62.27	57.72	0.01	
880526	长三角	-0.39	1642.67		40572710912	61.15	55.25	52.48	0.01	
880906	智能家居	0.01	2563.35		38260346880	66.65	59.08	55.29	0.01	
880530	三网融合	-0.55	893.03		8362720768	57.91	55.92	54.21	0.01	
880591	上海自贸	0.37	1898.45		12723195904	41.35	47.84	52.78	0.01	
880594	一带一路	0.93	1752.23		106389282816	67.81	59.80	57.01	0.00	
880516	ST板块	-0.47	1196.80		8600642560	55.43	60.57	65.35	0.00	
880939	无人机	0.12	700.49		40903806976	64.27	59.19	56.68	0.00	
880704	工业大麻	-0.42	767.05		11373990912	59.21	54.76	54.33	0.00	
880959	知识产权	0.06	769.63		6265623552	50.53	49.35	49.98	0.00	
880552	金融改革	0.06	1516.15		18317318144	56.74	54.23	55.06	0.00	
880585	风沙治理	1.42	1142.04		2409806080	58.34	56.42	57.37	0.00	
880734	工业气体								0.00	
880733	人脑工程								0.00	
880732	三板精选								0.00	
880731	新材料								0.00	
880730	储能								0.00	
880729	CRO概念								0.00	
880728	航运概念								0.00	
880727	盐湖提锂								0.00	
880726	MCU芯片								0.00	
880725	MiniLED								0.00	
880724	地下管网		997.63		7057302528				0.00	
880709	人造肉	-0.37	1211.42		2543680256	41.36	42.77	41.79	-0.00	
880599	民营医院	-3.59	2794.42		29773156352	46.90	50.04	53.31	-0.00	
880553	页岩气	1.10	1204.72		8337628160	59.18	55.31	53.79	-0.00	
880913	基因概念	-2.53	3214.42		18953060352	43.68	48.34	50.93	-0.00	
880903	水产品	-0.04	634.82		663208384	41.83	44.67	46.55	-0.00	
880966	消费电子	0.02	1637.36		54752505856	49.27	52.92	55.46	-0.00	
880917	央企改革	0.58	1834.90		85113397248	54.74	53.77	54.80	-0.00	
880961	小米概念	0.59	1750.91		51845656576	59.31	54.82	55.16	-0.01	
880946	区块链	0.48	848.76		68962975744	56.70	53.40	53.19	-0.01	
880953	租购同权	0.71	700.35		3444848896	47.96	48.71	49.47	-0.01	
880933	智能医疗	-0.71	1615.95		19975680000	49.12	48.78	50.47	-0.01	
880574	苹果概念	0.78	3591.26		67947724800	52.13	54.85	57.18	-0.01	
880567	海南自贸	-0.20	3388.48		13307635712	55.43	53.36	54.52	-0.01	
880596	体育概念	0.34	1449.54		7426189312	55.86	50.12	48.52	-0.01	
880719	地摊经济	-0.15	1353.43		8503766016	63.41	59.35	58.77	-0.01	
880935	智能电视	1.19	1225.82		25793945600	50.52	51.43	53.24	-0.01	
880908	在线教育	1.56	882.25		19179180032	62.75	52.71	50.36	-0.01	
880718	RCS概念	-0.78	952.79		7783398400	54.70	53.28	55.57	-0.01	
880962	百度概念	0.34	1209.89		11961040896	61.15	56.58	57.49	-0.02	
880501	含H股	0.91	1493.60		115818512384	56.49	49.32	48.74	-0.02	
880923	赛马概念	0.41	681.41		1756323712	49.09	47.13	46.56	-0.02	
880706	分散染料	0.03	648.61		2184034560	52.88	51.91	51.32	-0.02	
880791	网红经济	-0.55	949.96		13018820608	30.95	37.67	42.80	-0.02	
880564	白酒概念	-1.72	10012.23		45545009152	41.34	42.95	44.95	-0.02	
880528	环渤海	0.89	1363.71		68211023872	52.54	47.14	48.09	-0.02	
880595	民营银行	1.26	1937.52		30460219392	57.23	49.46	46.58	-0.02	
880527	泛珠三角	0.01	4432.12		83431759872	43.04	43.39	45.96	-0.02	
880593	婴童概念	-0.60	2238.70		12052960256	36.45	39.22	43.34	-0.02	
880529	次新股	0.02	2570.82		59259662336	43.19	45.52	49.68	-0.03	
880973	医美概念	-2.15	1440.07		17347026944	39.61	42.39	47.36	-0.03	
880929	维生素	-0.14	1611.64		5522591232	49.01	45.48	44.84	-0.03	
880931	装饰园林	0.89	892.22		5179956736	53.13	49.29	48.30	-0.03	
880590	网络游戏	0.02	1070.58		19692763136	44.70	45.42	48.07	-0.03	
880960	仿制药	-2.74	1221.71		24921206784	44.12	44.07	44.95	-0.03	
880976	新冠检测	-2.30	912.10		16507289600	46.76	45.81	47.36	-0.03	
880515	通达信88	0.14	2740.98		101825830912	39.78	39.98	42.12	-0.03	
880598	博彩概念	0.41	1678.54		6482911232	47.60	45.02	47.57	-0.03	
880597	养老概念	-1.04	1167.80		14617096192	25.87	36.42	45.38	-0.04	
880572	新零售	-0.92	1150.62		9157908480	26.50	31.90	38.12	-0.04	
880956	腾讯概念	-0.70	675.85		4412319232	31.60	36.16	40.13	-0.04	
880556	IP变现	-0.25	995.74		4764627456	30.89	34.42	38.09	-0.05	
880941	跨境电商	-0.89	947.17		9528915968	29.30	32.27	36.34	-0.06	
880936	猪肉	-0.41	1991.91		6055940608	17.34	24.96	31.51	-0.07	
880563	食品安全	-1.46	2502.47		5014462464	23.94	31.18	39.12	-0.08	
数据来源:通达信
