1C,检查道闸系统、巡更系统、对讲系统等安防设备是否正常运作，是否存在安全隐患,,W,1,7,保安负责人,保安负责人
1C,检查岗位标化：包括人无吸烟、无脱岗、无睡岗，仪容仪表符合标准、物品摆放、动作标准、微笑服务、岗位环境整洁卫生；,,D,1,1,保安负责人,保安负责人
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,M,1,31,保安负责人,保安负责人
1C,每月2次检查夜间出勤及夜间安全管理，内容要求：无人员睡岗，警惕性高,,M,1,31,保安负责人,保安负责人
1A,团队月度考核，内容要求：对在管团队或供应商进行性绩效考核，并对团队状态评估，相应管理措施制定。,,M,1,31,保安负责人,保安负责人
1C,巡查边界围墙周界报警、探头系统设备，要求：报警设备完好，系统运作正常，防爬剌完好，无安全隐患，有队员定期巡查维保。,,D,1,1,保安负责人,保安负责人
1C,巡查小区安全隐患点，要求：天台、女儿墙无搁置物，吊装绳完好安全，排水口通畅，防爬剌完好。,,W,1,7,保安负责人,保安负责人
1C,巡查园区、外围及停车场秩序，内容要求：无可疑人员，公共安全提示是否完好，无乱停乱放，无通道堵塞，无商铺占道经营，无安全隐患，无跑滴冒漏,,D,1,1,保安负责人,保安负责人
1A,制定保安部工作周报并提交项目经理,,W,1,7,保安负责人,保安负责人
1B,安排检查四害消杀区域是否正常，要求：积水地点灭蚊，捕鼠器放置点维护，蟑螂白蚁防治点维护，垃圾房除虫等,,M,1,31,保洁负责人,保洁负责人
1C,抽查单元楼宇卫生情况，要求：单元门、大堂、地面、玻璃、设施、墙面、电梯、天花、地毯等无异味、无杂物堆放、无乱贴乱画等现象；,,D,1,1,保洁负责人,保洁负责人
1C,检查地面及天台排水沟情况，要求：排水通畅无堵塞，如问题及时安排人员疏通。,,W,1,7,保洁负责人,保洁负责人
1C,检查人工湖、喷水池等水系，要求：无杂物、水质清澈、设备完好、池边无清苔,,D,1,1,保洁负责人,保洁负责人
1C,检查人流量多的主要出入口卫生情况，要有巡回保洁。,,D,1,1,保洁负责人,保洁负责人
