1B,防涝准备:雨季来临之前准备好，防洪沙袋、排洪设施、对历史涝点提前通知和清理物品或车辆,,M,1,31,保安负责人,保安负责人
1B,防台准备:台风来之前准备好，安全通知整改，危险源消除、应急设备,,M,1,31,保安负责人,保安负责人
1B,根据年度工作重点安排：消防演习，技能比武等实施工作,,Y,101,1231,保安负责人,保安负责人
1C,公共巡查：1人员出勤、仪容仪表、岗位纪律；2、出入管理管控是否正常；3、边界、围墙、天台、女儿墙报警系统是否完好；4、园区与外围有无安全隐患、可疑人员以及乱堆乱停乱放堵塞；3、天台、女儿墙是否有搁置物、吊绳是否完好，防爬刺是否完好；4、地下或地面停车场有无乱停乱放和安全隐患。,,D,1,1,保安负责人,保安负责人
1C,检查1-2次小区消防系统：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否正常，确保有队员巡查，消防通道是否堵塞。,,W,1,7,保安负责人,保安负责人
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,W,1,7,保安负责人,保安负责人
1C,一周内巡查：保安宿舍及内务管理、夜班出勤情况与纪律、巡逻线路点是否合理、监控通讯系统的运作是否正常；,,W,1,7,保安负责人,保安负责人
1A,制作保安部工作周报，并提交至项目经理,,W,1,7,保安负责人,保安负责人
1C,重大节目活动安全大检查:消防、治安、防灾大检查,,Y,101,1231,保安负责人,保安负责人
1C,装修户巡查：有无消防隐患、灭火器配备、装修人员有无证，发现异常记录并上报，违规装修要立即制止。,,D,1,1,保安负责人,保安负责人
1A,总结汇报：保安管理部物品领用计划、费用预算、停车场管理及岗位信息等报表。,,M,1,31,保安负责人,保安负责人
1A,组织实施；部门员工技能与服务能力提升培训或案例学习。,,M,1,31,保安负责人,保安负责人
1C,对装修户数每日至少巡查2次，发现异常记录并上报,,D,1,1,保安领班,保安领班
1A,换班时，查看各岗位的交接班记录，确认签字,,D,1,1,保安领班,保安领班
1C,监督抽查小区道闸、监控设备、巡更设备、对讲系统是正常,,W,1,7,保安领班,保安领班
1C,监督小区消防系统：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否正常，有是有队员巡查，消防通道是否堵塞,,W,1,7,保安领班,保安领班
1C,检查保安宿舍及内务管理：卫生，防火，按时作息是否异常,,W,1,7,保安领班,保安领班
1C,检查小区出入管理管控情况是否正常:生人盘问，来访登记，大件物品进入有核查有登记（已用爱家田螺的物业，请核查出入申请功能使用情况）,,D,1,1,保安领班,保安领班
1C,每日2次巡查园区边界围墙周界报警、探头:围墙周界报警系统是否完好，防爬剌是否完好，有无安全隐患,,D,1,1,保安领班,保安领班
1C,每日3次巡逻园区秩序：有无可疑人员、公共安全提示是否完好、有没乱停乱放、有没堵塞通道,,D,1,1,保安领班,保安领班
1C,每天检查在管下属人员上班情况:上班人数，是否缺勤,,D,1,1,保安领班,保安领班
1C,每天至少2次抽查岗位纪律:人员形象、岗位环境，无吸烟，无脱岗，无睡岗,,D,1,1,保安领班,保安领班
1A,上班前召开班务会安排工作和人员调配,,D,1,1,保安领班,保安领班
1C,上岗前检查整理自己仪容仪表,,D,1,1,保安领班,保安领班
1C,巡查地下或地面停车场：有无乱停乱放、有无跑滴冒漏、有无安全隐患,,D,1,1,保安领班,保安领班
1C,巡查天台：女儿墙是否有搁置物、吊装绳是否完好安全、排水口是否堵塞、易爬点防爬剌是否完好,,D,1,1,保安领班,保安领班
1C,巡逻线路点检查:队巡是否按规定时间巡查.,,W,1,7,保安领班,保安领班
1C,巡视小区单元门禁4次，发现异常及时处理和上报,,D,1,1,保安领班,保安领班
1C,园区公共秩序：车辆停放至指定位置，发现违规有处理记录，处理过程（每4小时一次）,,D,1,1,保安领班,保安领班
1C,值夜班时，组织队员准点报岗:0:00点-6:00时段，每半小时报岗一次(夜班),,D,1,1,保安领班,保安领班
1C,装修巡查:对装修户数每日至少巡查2次，有无消防隐患、灭火器配备、装修人员有无证，发现异常记录并上报，违规装修要立即制止,,D,1,1,保安领班,保安领班
1B,本周对消防通道扶手、楼道开关、楼层消防防火门和消防设备、地下室防火门窗、排风扇清洁、除尘，使用清洁剂,,W,1,7,保洁负责人,保洁负责人
1B,本周对小区内光泽度高的室内地面石材进行晶面处理、抛光。,,W,1,7,保洁负责人,保洁负责人
