1C,安全督导：（1）对人员安全、车辆安全、环境安全、消防安全等现场状态巡查；（2）审阅作业流程和品质记录是否存在问题。对以上内容拍照取证并阐述巡查结果。,,W,1,7,保安负责人,保安负责人
1C,抽查岗位纪律多次:人员在岗状态、岗位环境，无吸烟，无脱岗，无睡岗,,D,1,1,保安负责人,保安负责人
1C,对装修过程实施监督，对违章装修项及时劝阻、制止或报告，提出整改意见。,,D,1,1,保安负责人,保安负责人
1C,根据实际情况，重大节目活动之前，安全大检查:消防、治安、防灾大检查,,M,1,31,保安负责人,保安负责人
1C,检查消防系统安全管理，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统等正常运作，无安全隐患，有队员巡查，消防通道无堵塞。,,W,1,7,保安负责人,保安负责人
1C,检查在管下属人员上班情况:上班人数是否缺勤；检查员队仪容仪表着穿情况（可采用列队拍照方式完成此项）,,D,1,1,保安负责人,保安负责人
1C,每日巡查装修户2次：有无消防隐患、灭火器配备、装修人员有无证，发现异常立即处理，违规装修要立即制止。,,D,1,1,保安负责人,保安负责人
1C,每月检查小区消防系统：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否正常，是否有队员巡查，消防通道是否堵塞等,,M,1,31,保安负责人,保安负责人
1A,每月组织对团队或供应商的绩效考核，并对团队状态评估激励；,,M,1,31,保安负责人,保安负责人
1C,每周检查1次保安宿舍及内务管理：环境卫生、作息时间、防火防灾等是否异常。,,W,1,7,保安负责人,保安负责人
1C,每周检查1次项目夜岗：零晨时段监督小区夜间安全管理，有无人员睡岗，警惕性情况。,,W,1,7,保安负责人,保安负责人
1C,每周检查小区道闸系统、巡更系统、对讲系统等安防设备用具是正常。,,W,1,7,保安负责人,保安负责人
1C,每周巡查小区安全隐患点：（1）天台、女儿墙是否有搁置物、吊装绳是否完好安全；（2）排水口是否堵塞、易爬点防爬剌是否完好。,,W,1,7,保安负责人,保安负责人
1A,每周制作保安部工作总结周报给项目主任。,,W,1,7,保安负责人,保安负责人
1C,巡查地下或地面停车场：无乱停乱放、无跑滴冒漏、无安全隐患,,D,1,1,保安负责人,保安负责人
1C,巡逻园区秩序及出入管理：有无可疑人员进入、公共安全提示是否完好、有没乱停乱放、有没堵塞通道,,D,1,1,保安负责人,保安负责人
1A,制定保安管理部月度工作总结及下个月计划：汇总停车场管理信息、保安管理事件、安全隐患报告、下个月工作计划、品领用计划、等交上级主管领导,,M,1,31,保安负责人,保安负责人
1C,保洁督导：（1）检查项目的日常清洁保洁情况，是否符合公司标准；（2）审阅作业流程和品质记录是否存在问题。对以上内容拍照取证并阐述巡查结果。,,W,1,7,保洁负责人,保洁负责人
1B,大堂保洁：目视整洁、无积尘、无污渍，无蜘蛛网。大理石晶面光亮不模糊。,,D,1,1,保洁负责人,保洁负责人
1B,地库保洁：目视无垃圾、无污渍、无积水、无积尘、顶部无蜘蛛网，车库雨棚无垃圾，无厚尘，排污井、排水沟计划清洁，确保畅通。,,D,1,1,保洁负责人,保洁负责人
1B,电梯轿厢保洁：电梯门干净无手印，轿厢内无污渍，无胶印，无蛛网，无积尘。,,D,1,1,保洁负责人,保洁负责人
1C,对装修过程实施监督，对违章装修项及时劝阻、制止或报告，提出整改意见。,,D,1,1,保洁负责人,保洁负责人
1B,公共卫生间保洁：蹲坑、座便器、小便池洗手台无明显污垢，地面无垃圾无积水。,,D,1,1,保洁负责人,保洁负责人
1C,检查员工仪容仪表：（1）头发男不过耳朵，女不披头散发。着工装，服装整洁无明显污渍、皱痕、破损，工号牌佩带于左胸明显处；（2）指甲无明显污垢，指甲长度从手掌方向看不超过2毫米，无有色指甲油，员工穿黑色鞋、男员工深色袜子，女员工肉色袜子。,,D,1,1,保洁负责人,保洁负责人
1B,楼层保洁：目视无垃圾、无积尘、无污渍，无蜘蛛网。垃圾桶按时清理，内桶套袋，石英砂整洁，烟蒂不超过3个，垃圾不超过2/3，无异味。,,D,1,1,保洁负责人,保洁负责人
1B,外围保洁：地面无明显有色垃圾，草坪灯、高杆灯、监控杆、消火栓、标示标牌、道闸杆无积尘，垃圾房及周边地面无散落垃圾，无明显异味，垃圾桶摆放整齐且干净。,,D,1,1,保洁负责人,保洁负责人
1A,财务帐核对:收入记帐，对帐,,D,1,1,财务,财务
1A,进行电话催收物业费、水电费等,,D,1,1,财务,财务
1A,每日填写工作日记：及财务收费日报上报主管（包括装修收费，停车收费，代收水电等）发送项目经理及公司财务相关人,,D,1,1,财务,财务
1C,上班前检查收费设备，发票是否够用，打印机是否正常，岗位用品是否正常,,D,1,1,财务,财务
1A,提交各类报销凭证:报送下月度财务用款计划或结算申请,,M,1,31,财务,财务
1A,提交月度财务报表总结:汇总收费，支出情况，落实预算执行,,M,1,31,财务,财务
1A,停车费收取:每天对车库停车车辆数进行核查，对车库岗进行当日停车场收费现金与票据检查,,D,1,1,财务,财务
1A,下班前必须把现金存入公司指定帐号或保险柜,,D,1,1,财务,财务
1C,检查防鼠档板超声器、防水、气体灭火统系是否完好.,,D,1,1,高配,高配
1A,每日按照公司规定标准进行机房清扫，保持机房卫生。,,D,1,1,高配,高配
1A,值班期间，在值班记录表中做好相关数据记录，例如功率数、有功数、电流、电压等。,,D,1,1,高配,高配
1C,抽检公共设施及弱电系统:电灯照明、应急灯、烟道、风口、梯门、单元门禁、可视对讲系统、道闸、弱电管井、应急灯,,D,1,1,工程,工程
