1C,每日抽查多名员工(包括驻场服务人员)的工作着装、形象和岗位纪律,,D,1,1,项目负责人,项目负责人
1C,"每天对园区及外围进行巡查，巡查内容包括：1.【保洁】多个单元、园区及外围的卫生情况；2.【绿化】无病虫害、无杂草、无鼠洞、无枯死、定期修剪；3.【安全】人员安全、车辆安全、环境安全、消防安全等；4.【设施设备】包括但不限于电梯、照明、给水排水设施、供配电设施等，是否缺失、损坏、是否有管理痕迹；5.【装修】无违规装修""",,D,1,1,项目负责人,项目负责人
1C,检查前台每日报事报修记录：处理及时率、处理完成率、有没特别事件,,D,1,1,项目负责人,项目负责人
1C,抽查风机房：是否上锁，是否有推放杂物，设备是保有保养,,W,1,7,项目负责人,项目负责人
1C,抽查多台电梯轿厢，电梯机房,,W,1,7,项目负责人,项目负责人
1C,抽查水泵房:泵体，管道，控制柜，水位报警，储压罐，水箱,,W,1,7,项目负责人,项目负责人
1C,抽查停车收费情况：收费情况与实际是否相符,,W,1,7,项目负责人,项目负责人
1C,抽查消控中心:是否有交接班，设备是否运行正常，是否有异常管理,,W,1,7,项目负责人,项目负责人
1C,抽查多个单元的楼道和屋顶工作完成情况:环境卫生，设施情况，安全情况,,W,1,7,项目负责人,项目负责人
1C,抽查绿化养护:是否有病\虫\害，修剪是否美观，是否有坏死，是否有积水,,W,1,7,项目负责人,项目负责人
1C,抽查业主档案，设备台帐，收费台帐完整性、更新情况抽查，保持档案台帐及时完整,,M,1,31,项目负责人,项目负责人
1C,抽查物业仓库管理:入库，出库，损耗,,M,1,31,项目负责人,项目负责人
1C,检查小区果皮箱、垃圾桶垃圾是否及时清理，垃圾桶放置是否有序，检查绿化垃圾清运情况,,D,1,1,保洁负责人,保洁负责人
1C,巡查车库（包含自行车库）、商铺、公共道路及外围的清洁卫生情况,,D,1,1,保洁负责人,保洁负责人
1C,检查公共卫生间地面/墙面/门等清洁、冲洗、垃圾清倒,,D,1,1,保洁负责人,保洁负责人
1C,抽查多个单元楼宇及楼道卫生情况，包括：大堂、地面、玻璃、设施、墙面、电梯；楼道无杂物堆放，整洁无异味。,,D,1,1,保洁负责人,保洁负责人
1C,检查喷水池、水系：无杂物、水质清澈、设备完好，池边无清苔,,D,1,1,保洁负责人,保洁负责人
1C,检查电梯轿厢内无垃圾、无污渍、无异味,,D,1,1,保洁负责人,保洁负责人
1C,检查小区路面、路灯、标识标牌清洁效果是否符合要求,,D,1,1,保洁负责人,保洁负责人
1C,检查地面及天台排水沟情况，排水是否通畅，是否有堵塞,,W,1,7,保洁负责人,保洁负责人
1C,检查休闲娱乐设施、标识标牌：无污渍、无明显灰尘、无锈迹,,W,1,7,保洁负责人,保洁负责人
1C,弱电-巡查1次单元门禁、可视对讲系统、弱电管井,,D,1,1,弱电,弱电
1C,公共设施抽检:电灯照明、应急灯、烟道、风口、梯门,,D,1,1,工程,工程
1C,巡回检查电梯：运行情况（升降速度、照明、通风、有无异常、有无隐患），机房（机房环境，油杯、油量、限速钢丝绳、松闸板手等），轿厢（轿厢内清洁，按键，显示屏，层门联锁、地坎、限速器、制动器等），保养质量。,,W,1,7,工程,工程
1C,巡查道路路面及园区指示牌等标识系统是否完整,,W,1,7,工程,工程
1C,巡查排水系统，地下室排水泵、园区路面及天面排水沟排查，是否堵塞，泵体自动是否可以正常启动,,M,1,31,工程,工程
1C,巡查排污系统，污水井、排污管,,M,1,31,工程,工程
1B,对小区水泵房、配电房重点设备进行保养：控制柜清尘、水泵房有无跑冒滴漏等。,,M,1,31,工程,工程
1A,能耗台帐统计及分析，制作记录表单,,M,1,31,工程,工程
1C,每月2次检查第三方电梯保养落实情况,,M,1,31,工程,工程
1B,做好交接班：交接班时检查设备是否完好无损，确认遗留待办事项。,,D,1,1,门岗,门岗
1C,道闸系统查看：实时查看道闸门禁使用情况，发生故障或异常，立即上报。,,D,1,1,门岗,门岗
1C,巡逻园区、地下车库及外围秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞；地下车库无乱停乱放，道路畅通，没有跑冒滴漏；外围无商铺占道经营、无乱堆乱放、无安全隐患。,,D,1,1,巡逻岗,巡逻岗
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,D,1,1,巡逻岗,巡逻岗
1B,每月组织召开项目月会，了解及分配当月工作，做好月报汇总,,M,1,31,项目负责人,项目负责人
1B,监督组织完成消防演习，确保团队消防应急能力可快速响应。,,M,1,31,项目负责人,项目负责人
1C,检查消防系统，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否可正常使用，如有损坏等异常及时发布报修，消防通道无堵塞。,,D,1,1,巡逻岗,巡逻岗
1C,消防泵及生活水泵房、主机控制柜、泵体、管道、储压罐、报警系统、排水泵、等是否正常运行，是否存在安全隐患；,,D,1,1,工程负责人,工程负责人
1B,组织一次月会：召开一次全体员工的会议，落实周计划，布置任务，进行交流，了解员工意见，正面反映意见,,M,1,31,项目负责人,项目负责人
