9216,1,1,0101
9908,3,1,0101
9909,3,1,0102
9910,3,1,0201
9911,3,1,0202
9912,3,1,0301
9913,3,1,0302
9914,3,1,0401
9915,3,1,0402
9916,3,1,0501
9917,3,1,0502
9918,3,1,0601
9919,3,1,0602
9920,3,1,0701
9921,3,1,0702
9922,3,1,0801
9923,3,1,0802
9924,3,1,0901
9925,3,1,0902
10314,3,1,1001
10315,3,1,1002
10316,3,1,1101
10317,3,1,1102
10318,3,1,1201
10319,3,1,1202
10320,3,1,1301
10321,3,1,1302
10322,3,1,1401
10323,3,1,1402
9926,4,1,0101
9927,4,1,0102
9928,4,1,0201
9929,4,1,0202
9930,4,1,0301
9931,4,1,0302
9932,4,1,0401
9933,4,1,0402
9934,4,1,0501
9935,4,1,0502
9936,4,1,0601
9937,4,1,0602
9938,4,1,0701
9939,4,1,0702
9940,4,1,0801
9941,4,1,0802
9942,4,1,0901
9943,4,1,0902
10324,4,1,1001
10325,4,1,1002
10326,4,1,1101
10327,4,1,1102
10328,4,1,1201
10329,4,1,1202
9944,5,1,0101
9945,5,1,0102
9946,5,1,0201
9947,5,1,0202
9948,5,1,0301
9949,5,1,0302
9950,5,1,0401
9951,5,1,0402
9952,5,1,0501
9953,5,1,0502
9954,5,1,0601
9955,5,1,0602
9956,5,1,0701
9957,5,1,0702
9958,5,1,0801
9959,5,1,0802
9960,5,1,0901
9961,5,1,0902
10330,5,1,1001
10331,5,1,1002
10332,5,1,1101
10333,5,1,1102
10334,5,1,1201
10335,5,1,1202
9962,6,1,0101
9963,6,1,0102
9964,6,1,0201
9965,6,1,0202
9966,6,1,0301
9967,6,1,0302
9968,6,1,0401
9969,6,1,0402
9970,6,1,0501
9971,6,1,0502
9972,6,1,0601
9973,6,1,0602
9974,6,1,0701
9975,6,1,0702
9976,6,1,0801
9977,6,1,0802
9978,6,1,0901
9979,6,1,0902
10336,6,1,1001
10337,6,1,1002
10338,6,1,1101
10339,6,1,1102
10340,6,1,1201
10341,6,1,1202
10342,6,1,1301
10343,6,1,1302
10344,6,1,1401
10345,6,1,1402
9980,9,1,0201
9981,9,1,0202
9982,9,1,0301
9983,9,1,0302
9984,9,1,0401
9985,9,1,0402
9986,9,1,0501
9987,9,1,0502
9988,9,1,0601
9989,9,1,0602
9990,9,1,0701
9991,9,1,0702
9992,9,1,0801
9993,9,1,0802
9994,9,1,0901
9995,9,1,0902
10346,9,1,1001
10347,9,1,1002
10348,9,1,1101
10349,9,1,1102
10350,9,1,1201
10351,9,1,1202
10352,9,1,1301
10353,9,1,1302
10354,9,1,1401
10355,9,1,1402
10356,9,1,1501
10357,9,1,1502
10358,9,1,1601
10359,9,1,1602
10360,9,1,1701
10361,9,1,1702
10362,9,1,1801
10363,9,1,1802
10364,9,1,1901
10365,9,1,1902
10366,9,1,2001
10367,9,1,2002
10368,9,1,2101
10369,9,1,2102
10370,9,1,2201
10371,9,1,2202
10372,9,1,2301
10373,9,1,2302
10374,9,1,2401
10375,9,1,2402
9996,10,1,0201
9997,10,1,0202
9998,10,1,0301
9999,10,1,0302
10000,10,1,0401
10001,10,1,0402
10002,10,1,0501
10003,10,1,0502
10004,10,1,0601
10005,10,1,0602
10006,10,1,0701
10007,10,1,0702
10008,10,1,0801
10009,10,1,0802
10010,10,1,0901
10011,10,1,0902
10376,10,1,1001
10377,10,1,1002
10378,10,1,1101
10379,10,1,1102
10380,10,1,1201
10381,10,1,1202
10382,10,1,1301
10383,10,1,1302
10384,10,1,1401
10385,10,1,1402
10386,10,1,1501
10387,10,1,1502
10388,10,1,1601
10389,10,1,1602
10390,10,1,1701
10391,10,1,1702
10392,10,1,1801
10393,10,1,1802
10394,10,1,1901
10395,10,1,1902
10396,10,1,2001
10397,10,1,2002
10398,10,1,2101
10399,10,1,2102
10400,10,1,2201
10401,10,1,2202
10402,10,1,2301
10403,10,1,2302
10404,10,1,2401
10405,10,1,2402
10012,11,1,0101
10013,11,1,0102
10014,11,1,0201
10015,11,1,0202
10016,11,1,0301
10017,11,1,0302
10018,11,1,0401
10019,11,1,0402
10020,11,1,0501
10021,11,1,0502
10022,11,1,0601
10023,11,1,0602
10024,11,1,0701
10025,11,1,0702
10026,11,1,0801
10027,11,1,0802
10028,11,1,0901
10029,11,1,0902
10406,11,1,1001
10407,11,1,1002
10408,11,1,1101
10409,11,1,1102
10410,11,1,1201
10411,11,1,1202
10412,11,1,1301
10413,11,1,1302
10414,11,1,1401
10415,11,1,1402
10416,11,1,1501
10417,11,1,1502
10418,11,1,1601
10419,11,1,1602
10420,11,1,1701
10421,11,1,1702
10030,12,1,0101
10031,12,1,0102
10032,12,1,0201
10033,12,1,0202
10034,12,1,0301
10035,12,1,0302
10036,12,1,0401
10037,12,1,0402
10038,12,1,0501
10039,12,1,0502
10040,12,1,0601
10041,12,1,0602
10042,12,1,0701
10043,12,1,0702
10044,12,1,0801
10045,12,1,0802
10046,12,1,0901
10047,12,1,0902
10422,12,1,1001
10423,12,1,1002
10424,12,1,1101
10425,12,1,1102
10426,12,1,1201
10427,12,1,1202
10428,12,1,1301
10429,12,1,1302
10430,12,1,1401
10431,12,1,1402
10432,12,1,1501
10433,12,1,1502
10434,12,1,1601
10435,12,1,1602
10436,12,1,1701
10437,12,1,1702
10048,13,1,0101
10049,13,1,0102
10050,13,1,0201
10051,13,1,0202
10052,13,1,0301
10053,13,1,0302
10054,13,1,0401
10055,13,1,0402
10056,13,1,0501
10057,13,1,0502
10058,13,1,0601
10059,13,1,0602
10060,13,1,0701
10061,13,1,0702
10062,13,1,0801
10063,13,1,0802
10064,13,1,0901
10065,13,1,0902
10438,13,1,1001
10439,13,1,1002
10440,13,1,1101
10441,13,1,1102
10442,13,1,1201
10443,13,1,1202
10444,13,1,1301
10445,13,1,1302
10446,13,1,1401
10447,13,1,1402
10448,13,1,1501
10449,13,1,1502
10066,14,1,0101
10067,14,1,0102
10068,14,1,0201
10069,14,1,0202
10070,14,1,0301
10071,14,1,0302
10072,14,1,0401
10073,14,1,0402
10074,14,1,0501
10075,14,1,0502
10076,14,1,0601
10077,14,1,0602
10078,14,1,0701
10079,14,1,0702
10080,14,1,0801
10081,14,1,0802
10082,14,1,0901
10083,14,1,0902
10450,14,1,1001
10451,14,1,1002
10452,14,1,1101
10453,14,1,1102
10454,14,1,1201
10455,14,1,1202
10456,14,1,1301
10457,14,1,1302
10458,14,1,1401
10459,14,1,1402
10084,18,1,0201
10085,18,1,0202
10086,18,1,0301
10087,18,1,0302
10088,18,1,0401
10089,18,1,0402
10090,18,1,0501
10091,18,1,0502
10092,18,1,0601
10093,18,1,0602
10094,18,1,0701
10095,18,1,0702
10096,18,1,0801
10097,18,1,0802
10098,18,1,0901
10099,18,1,0902
10460,18,1,1001
10461,18,1,1002
10462,18,1,1101
10463,18,1,1102
10464,18,1,1201
10465,18,1,1202
10466,18,1,1301
10467,18,1,1302
10468,18,1,1401
10469,18,1,1402
10470,18,1,1501
10471,18,1,1502
10472,18,1,1601
10473,18,1,1602
10474,18,1,1701
10475,18,1,1702
